run,world,policy,seed,step,current_mean_clause,current_spread_clause,current_mass_clause,current_collapse_clause,future_collapse_step,first_collapse_clause_triggered,shield_abstract_state,shield_c,shield_a,shield_label,mean_welfare,failed_zone_count,total_mass,min_zone_welfare,resource_hhi,capture_index,containment_active_count,containment_timer_max,containment_timer_sum,containment_events_this_step,delayed_obs_step,delayed_obs_mean_welfare,delayed_obs_min_welfare,delayed_obs_failed_zone_count,obs_last_aid_max,obs_last_aid_mean,obs_response_to_aid_min,obs_response_to_aid_mean,obs_neighbor_delta_min,obs_neighbor_delta_mean,obs_resource_concentration_max,obs_resource_concentration_mean,bad_consequence_count,allocation_max,allocation_min,allocation_gini,steps_to_future_collapse,assigned_witness_class,minimal_missing_information_candidate,eligible_layer_from_BA4_1,candidate_kind,confidence,reason
baseline,W5_monoculture_shock,action_channel_containment,9602,67,0,0,1,mass,67,mass,"(28,3)",28,3,SAFE,0.94103976,0,31.73183394,0.89796232,0.63059425,0.38460187,7,4,28,7,64,0.92963527,0.86147274,0,1.49770314,0.66666667,0.01926497,0.02659695,0.00894704,0.02240573,1.0,0.83499094,7,0.23780585,0.03375832,0.32063356,0,mass_blind,total_mass < 35,L4 eligible,aggregate_threshold,high,"Current state already satisfies real mass-collapse clause, but total_mass is absent from 18.0 projection."
baseline,W5_monoculture_shock,action_channel_containment,9602,68,0,0,1,mass,68,mass,"(28,3)",28,3,SAFE,0.94270646,0,32.71766943,0.90382511,0.62848552,0.39165808,7,4,28,7,65,0.93388843,0.87314529,0,1.75306102,0.66666667,0.01824169,0.02340689,-0.00064034,0.01276357,1.0,0.83388726,7,0.25718337,0.03455912,0.3681531,0,mass_blind,total_mass < 35,L4 eligible,aggregate_threshold,high,"Current state already satisfies real mass-collapse clause, but total_mass is absent from 18.0 projection."
baseline,W5_monoculture_shock,action_channel_containment,9602,69,0,0,1,mass,69,mass,"(28,3)",28,3,SAFE,0.94256334,0,34.50232547,0.90743965,0.62964348,0.39155021,7,4,28,7,66,0.93795281,0.88938088,0,1.69709305,0.66666667,0.01798499,0.02324614,0.00040187,0.01219788,1.0,0.83353667,7,0.26139653,0.03432097,0.37422613,0,mass_blind,total_mass < 35,L4 eligible,aggregate_threshold,high,"Current state already satisfies real mass-collapse clause, but total_mass is absent from 18.0 projection."
baseline,W5_monoculture_shock,action_channel_containment,9604,0,0,0,0,none,22,mass,"(5,10)",5,10,SAFE,0.83087182,0,268.15277977,0.82698085,0.1111141,0.30223903,0,0,0,0,0,0.75500578,0.72699436,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9334126,0.9334126,0,0.16814795,0.04994039,0.20020963,22,forward_dynamics_blind,bounded future reachability / time-to-collapse,L4 plus conditional L1 temporal,temporal,high,Current concrete state is not collapsed; false-safe status comes from later concrete collapse under future dynamics.
baseline,W5_monoculture_shock,action_channel_containment,9604,1,0,0,0,none,22,mass,"(5,7)",5,7,SAFE,0.8821852,0,275.50089641,0.86546341,0.11112334,0.30382502,0,0,0,0,0,0.75500578,0.72699436,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9334126,0.9334126,0,0.16814795,0.04994039,0.20020963,21,forward_dynamics_blind,bounded future reachability / time-to-collapse,L4 plus conditional L1 temporal,temporal,high,Current concrete state is not collapsed; false-safe status comes from later concrete collapse under future dynamics.
baseline,W5_monoculture_shock,action_channel_containment,9604,2,0,0,0,none,22,mass,"(5,5)",5,5,SAFE,0.91923319,0,283.15587179,0.89450527,0.1111394,0.30563333,0,0,0,0,0,0.75500578,0.72699436,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9334126,0.9334126,0,0.16814795,0.04994039,0.20020963,20,forward_dynamics_blind,bounded future reachability / time-to-collapse,L4 plus conditional L1 temporal,temporal,high,Current concrete state is not collapsed; false-safe status comes from later concrete collapse under future dynamics.
baseline,W5_monoculture_shock,action_channel_containment,9604,3,0,0,0,none,22,mass,"(5,3)",5,3,SAFE,0.94122576,0,254.3145966,0.92556841,0.11114698,0.28392736,9,4,36,9,0,0.83087182,0.82698085,0,1.00888768,0.66666667,0.04985423,0.08616455,0.12977361,0.19239091,0.93225005,0.92897734,9,0.18111834,0.05160591,0.21210699,19,unknown_or_mixed,multiple or unresolved missing coordinates,unknown/mixed,mixed,medium,"Future collapse state has multiple plausible missing coordinates, so no single minimal candidate is defensible."
baseline,W5_monoculture_shock,action_channel_containment,9604,4,0,0,0,none,22,mass,"(5,2)",5,2,SAFE,0.95934982,0,228.35920167,0.94361567,0.11115014,0.26958431,9,4,36,9,1,0.8821852,0.86546341,0,1.00888768,0.66666667,0.04061767,0.0618798,0.0937794,0.11882592,0.93147894,0.90608425,9,0.18028318,0.06868672,0.17034725,18,unknown_or_mixed,multiple or unresolved missing coordinates,unknown/mixed,mixed,medium,"Future collapse state has multiple plausible missing coordinates, so no single minimal candidate is defensible."
baseline,W5_monoculture_shock,action_channel_containment,9604,5,0,0,0,none,22,mass,"(5,1)",5,1,SAFE,0.97493974,0,204.97472389,0.95855797,0.11115166,0.25880862,9,4,36,9,2,0.91923319,0.89450527,0,1.00888768,0.66666667,0.02878423,0.04792986,0.05728971,0.0761447,0.92372897,0.8829778,9,0.15728994,0.0728939,0.13281043,17,unknown_or_mixed,multiple or unresolved missing coordinates,unknown/mixed,mixed,medium,"Future collapse state has multiple plausible missing coordinates, so no single minimal candidate is defensible."
baseline,W5_monoculture_shock,action_channel_containment,9604,6,0,0,0,none,22,mass,"(5,1)",5,1,SAFE,0.98977566,0,184.11035878,0.98003781,0.11115653,0.25052181,9,4,36,9,3,0.94122576,0.92556841,0,1.08671003,0.66666667,0.01750777,0.02795035,0.01898119,0.04385217,0.92737887,0.87741897,9,0.17297372,0.06382544,0.18325379,16,unknown_or_mixed,multiple or unresolved missing coordinates,unknown/mixed,mixed,medium,"Future collapse state has multiple plausible missing coordinates, so no single minimal candidate is defensible."
baseline,W5_monoculture_shock,action_channel_containment,9604,7,0,0,0,none,22,mass,"(5,0)",5,0,SAFE,0.99828839,0,165.44387247,0.99695899,0.11116233,0.24368718,9,4,36,9,4,0.95934982,0.94361567,0,1.08169909,0.66666667,0.01791167,0.02347261,0.01692252,0.0320494,0.93148732,0.88136013,9,0.16864072,0.05688774,0.171814,15,unknown_or_mixed,multiple or unresolved missing coordinates,unknown/mixed,mixed,medium,"Future collapse state has multiple plausible missing coordinates, so no single minimal candidate is defensible."
baseline,W5_monoculture_shock,action_channel_containment,9604,8,0,0,0,none,22,mass,"(5,0)",5,0,SAFE,0.99845743,0,148.72233578,0.99718814,0.11116707,0.23788091,9,4,36,9,5,0.97493974,0.95855797,0,0.94373965,0.66666667,0.01472849,0.0203918,0.01872078,0.02418014,0.93253217,0.86919582,9,0.16741026,0.05895754,0.15708706,14,unknown_or_mixed,multiple or unresolved missing coordinates,unknown/mixed,mixed,medium,"Future collapse state has multiple plausible missing coordinates, so no single minimal candidate is defensible."
baseline,W5_monoculture_shock,action_channel_containment,9604,9,0,0,0,none,22,mass,"(5,0)",5,0,SAFE,0.99861615,0,133.71124843,0.99748468,0.11116778,0.23276827,9,4,36,9,6,0.98977566,0.98003781,0,1.03784232,0.66666667,0.01210368,0.01916292,0.01598126,0.02249504,0.93283664,0.86241381,9,0.14983994,0.06916691,0.15064523,13,unknown_or_mixed,multiple or unresolved missing coordinates,unknown/mixed,mixed,medium,"Future collapse state has multiple plausible missing coordinates, so no single minimal candidate is defensible."
baseline,W5_monoculture_shock,action_channel_containment,9604,10,0,0,0,none,22,mass,"(5,0)",5,0,SAFE,0.99875625,0,120.21495431,0.99775101,0.11117498,0.22827951,9,4,36,9,7,0.99828839,0.99695899,0,1.0118443,0.66666667,0.00416847,0.01243108,0.00167562,0.01299734,0.93313572,0.84605092,9,0.13716012,0.07628302,0.103004,12,unknown_or_mixed,multiple or unresolved missing coordinates,unknown/mixed,mixed,medium,"Future collapse state has multiple plausible missing coordinates, so no single minimal candidate is defensible."
baseline,W5_monoculture_shock,action_channel_containment,9604,11,0,0,0,none,22,mass,"(5,0)",5,0,SAFE,0.99888252,0,108.07899581,0.99798836,0.11118218,0.2242933,9,4,36,9,8,0.99845743,0.99718814,0,1.00446155,0.66666667,0.000839,0.00370268,4.705e-05,0.00044992,0.93341913,0.83770446,9,0.1159767,0.10598974,0.01690943,11,unknown_or_mixed,multiple or unresolved missing coordinates,unknown/mixed,mixed,medium,"Future collapse state has multiple plausible missing coordinates, so no single minimal candidate is defensible."
baseline,W5_monoculture_shock,action_channel_containment,9604,12,0,0,0,none,22,mass,"(5,0)",5,0,SAFE,0.99899265,0,97.21233968,0.99819563,0.11118794,0.22070426,9,4,36,9,9,0.99861615,0.99748468,0,0.89903966,0.66666667,0.00075784,0.00332944,4.259e-05,0.00042245,0.93370516,0.83823297,9,0.11542588,0.10645021,0.0151569,10,unknown_or_mixed,multiple or unresolved missing coordinates,unknown/mixed,mixed,medium,"Future collapse state has multiple plausible missing coordinates, so no single minimal candidate is defensible."
baseline,W5_monoculture_shock,action_channel_containment,9604,13,0,0,0,none,22,mass,"(5,0)",5,0,SAFE,0.99909722,0,87.48769931,0.99838148,0.11119352,0.21744319,9,4,36,9,10,0.99875625,0.99775101,0,0.82296074,0.66666667,0.00068338,0.00298875,3.935e-05,0.0003729,0.93396401,0.83873954,9,0.11499694,0.10682381,0.01378252,9,unknown_or_mixed,multiple or unresolved missing coordinates,unknown/mixed,mixed,medium,"Future collapse state has multiple plausible missing coordinates, so no single minimal candidate is defensible."
baseline,W5_monoculture_shock,action_channel_containment,9604,14,0,0,0,none,22,mass,"(5,0)",5,0,SAFE,0.99918577,0,78.75953753,0.99854816,0.11120157,0.21446025,9,4,36,9,11,0.99888252,0.99798836,0,0.69586019,0.66666667,0.00061539,0.002685,3.562e-05,0.0003361,0.8540696,0.81405948,9,0.11456042,0.10727758,0.01237186,8,unknown_or_mixed,multiple or unresolved missing coordinates,unknown/mixed,mixed,medium,"Future collapse state has multiple plausible missing coordinates, so no single minimal candidate is defensible."
baseline,W5_monoculture_shock,action_channel_containment,9604,15,0,0,0,none,22,mass,"(5,0)",5,0,SAFE,0.99926273,0,70.91188109,0.99867877,0.1112108,0.21172829,9,4,36,9,12,0.99899265,0.99819563,0,0.69255529,0.66666667,0.00058314,0.00241526,-6.16e-06,0.00029313,0.85448703,0.78346164,9,0.11424857,0.10773179,0.0108603,7,unknown_or_mixed,multiple or unresolved missing coordinates,unknown/mixed,mixed,medium,"Future collapse state has multiple plausible missing coordinates, so no single minimal candidate is defensible."
baseline,W5_monoculture_shock,action_channel_containment,9604,16,0,0,0,none,22,mass,"(5,0)",5,0,SAFE,0.99933461,0,63.85443779,0.99879231,0.11122125,0.20920764,9,4,36,9,13,0.99909722,0.99838148,0,0.68998167,0.66666667,0.00052449,0.00217065,3.326e-05,0.00027833,0.85488628,0.76916166,9,0.11396321,0.10816165,0.00979542,6,unknown_or_mixed,multiple or unresolved missing coordinates,unknown/mixed,mixed,medium,"Future collapse state has multiple plausible missing coordinates, so no single minimal candidate is defensible."
baseline,W5_monoculture_shock,action_channel_containment,9604,17,0,0,0,none,22,mass,"(5,0)",5,0,SAFE,0.99940028,0,57.51511208,0.99890957,0.11123081,0.20687228,9,4,36,9,14,0.99918577,0.99854816,0,0.68736255,0.66666667,0.00049538,0.00194926,2.415e-05,0.00023568,0.85526921,0.76226269,9,0.11358676,0.10838804,0.0088616,5,unknown_or_mixed,multiple or unresolved missing coordinates,unknown/mixed,mixed,medium,"Future collapse state has multiple plausible missing coordinates, so no single minimal candidate is defensible."
baseline,W5_monoculture_shock,action_channel_containment,9604,18,0,0,0,none,22,mass,"(5,0)",5,0,SAFE,0.99946167,0,51.83250338,0.99902174,0.1112434,0.20470597,9,4,36,9,15,0.99926273,0.99867877,0,0.68549145,0.66666667,0.00044601,0.00175974,2.717e-05,0.00020484,0.85563753,0.75600592,9,0.11336726,0.10866212,0.00816265,4,unknown_or_mixed,multiple or unresolved missing coordinates,unknown/mixed,mixed,medium,"Future collapse state has multiple plausible missing coordinates, so no single minimal candidate is defensible."
baseline,W5_monoculture_shock,action_channel_containment,9604,19,0,0,0,none,22,mass,"(5,0)",5,0,SAFE,0.99951488,0,46.71103408,0.99911653,0.11125713,0.20268927,9,4,36,9,16,0.99933461,0.99879231,0,0.68377929,0.66666667,0.00040154,0.00158936,2.449e-05,0.00019132,0.85599264,0.74230454,9,0.11309448,0.10886584,0.0072942,3,unknown_or_mixed,multiple or unresolved missing coordinates,unknown/mixed,mixed,medium,"Future collapse state has multiple plausible missing coordinates, so no single minimal candidate is defensible."
baseline,W5_monoculture_shock,action_channel_containment,9604,20,0,0,0,none,22,mass,"(5,0)",5,0,SAFE,0.99956282,0,42.09574902,0.99920213,0.11127207,0.200807,9,4,36,9,17,0.99940028,0.99890957,0,0.68152056,0.66666667,0.00036149,0.00143249,2.207e-05,0.00017479,0.85633625,0.71494256,9,0.11286636,0.10904311,0.00659282,2,unknown_or_mixed,multiple or unresolved missing coordinates,unknown/mixed,mixed,medium,"Future collapse state has multiple plausible missing coordinates, so no single minimal candidate is defensible."
baseline,W5_monoculture_shock,action_channel_containment,9604,21,0,0,0,none,22,mass,"(5,0)",5,0,SAFE,0.99960698,0,37.94653558,0.99928386,0.11129053,0.19904767,9,4,36,9,18,0.99946167,0.99902174,0,0.68020356,0.66666667,0.00032543,0.00128951,1.989e-05,0.0001634,0.85666944,0.71544864,9,0.11267432,0.10924978,0.00589993,1,unknown_or_mixed,multiple or unresolved missing coordinates,unknown/mixed,mixed,medium,"Future collapse state has multiple plausible missing coordinates, so no single minimal candidate is defensible."
baseline,W5_monoculture_shock,action_channel_containment,9604,22,0,0,1,mass,22,mass,"(5,0)",5,0,SAFE,0.99964284,0,34.21504908,0.99935311,0.11131105,0.19740003,9,4,36,9,19,0.99951488,0.99911653,0,0.6785669,0.66666667,0.00028803,0.0011592,1.792e-05,0.00014161,0.85699318,0.71594627,9,0.11251599,0.1094284,0.00535223,0,mass_blind,total_mass < 35,L4 eligible,aggregate_threshold,high,"Current state already satisfies real mass-collapse clause, but total_mass is absent from 18.0 projection."
baseline,W5_monoculture_shock,action_channel_containment,9604,23,0,0,1,mass,23,mass,"(5,0)",5,0,SAFE,0.99967695,0,30.859623,0.99941566,0.11134892,0.19585586,9,4,35,8,20,0.99956282,0.99920213,0,0.67719817,0.66666667,0.00025947,0.00104397,1.615e-05,0.00012762,0.85730852,0.70338115,8,0.22527469,0.09626795,0.11556277,0,mass_blind,total_mass < 35,L4 eligible,aggregate_threshold,high,"Current state already satisfies real mass-collapse clause, but total_mass is absent from 18.0 projection."
baseline,W5_monoculture_shock,action_channel_containment,9604,24,0,0,1,mass,24,mass,"(5,0)",5,0,SAFE,0.99970818,0,27.83693068,0.99947174,0.11140405,0.1943861,9,4,32,6,21,0.99960698,0.99928386,0,0.67604591,0.66666667,0.00023404,0.00094022,1.415e-05,0.00011753,0.85761628,0.6913161,6,0.20932836,0.06181465,0.2949283,0,mass_blind,total_mass < 35,L4 eligible,aggregate_threshold,high,"Current state already satisfies real mass-collapse clause, but total_mass is absent from 18.0 projection."
baseline,W5_monoculture_shock,action_channel_containment,9604,25,0,0,1,mass,25,mass,"(5,0)",5,0,SAFE,0.99973709,0,25.1133922,0.99952369,0.11147345,0.19301488,9,4,29,6,22,0.99964284,0.99935311,0,0.67509593,0.66666667,0.00021093,0.00084876,4.47e-06,9.545e-05,0.85748843,0.67781724,6,0.20934057,0.06182985,0.29493565,0,mass_blind,total_mass < 35,L4 eligible,aggregate_threshold,high,"Current state already satisfies real mass-collapse clause, but total_mass is absent from 18.0 projection."
baseline,W5_monoculture_shock,action_channel_containment,9604,26,0,0,1,mass,26,mass,"(5,0)",5,0,SAFE,0.99976186,0,22.66338793,0.99957052,0.11155701,0.19173466,8,4,26,6,23,0.99967695,0.99941566,0,1.35164815,0.66666667,0.00020853,0.00076854,1.173e-05,9.078e-05,0.85773064,0.67082532,6,0.20934877,0.06183957,0.29493626,0,mass_blind,total_mass < 35,L4 eligible,aggregate_threshold,high,"Current state already satisfies real mass-collapse clause, but total_mass is absent from 18.0 projection."
baseline,W5_monoculture_shock,action_channel_containment,9604,27,0,0,1,mass,27,mass,"(5,0)",5,0,SAFE,0.99977144,0,20.83695829,0.99955117,0.11241933,0.19129446,6,4,24,6,24,0.99970818,0.99947174,0,1.25597017,0.66666667,0.00019778,0.00069368,1.07e-05,8.312e-05,0.85791025,0.66601314,6,0.26804131,0.0545113,0.35362435,0,mass_blind,total_mass < 35,L4 eligible,aggregate_threshold,high,"Current state already satisfies real mass-collapse clause, but total_mass is absent from 18.0 projection."
baseline,W5_monoculture_shock,action_channel_containment,9604,28,0,0,1,mass,28,mass,"(5,0)",5,0,SAFE,0.99974827,0,19.85560239,0.99934265,0.11455622,0.19211761,6,4,23,5,25,0.99973709,0.99952369,0,1.25604342,0.66666667,0.00017813,0.00062478,9.9e-06,7.696e-05,0.858086,0.65342761,5,0.21701902,0.03301847,0.40125419,0,mass_blind,total_mass < 35,L4 eligible,aggregate_threshold,high,"Current state already satisfies real mass-collapse clause, but total_mass is absent from 18.0 projection."
baseline,W5_monoculture_shock,action_channel_containment,9604,29,0,0,1,mass,29,mass,"(5,0)",5,0,SAFE,0.9997563,0,19.02192551,0.99931211,0.11803466,0.19369127,6,4,21,4,26,0.99976186,0.99957052,0,1.25609262,0.66666667,0.00016634,0.00056331,-6.1e-07,6.592e-05,0.85825824,0.64772484,4,0.17818851,0.02727938,0.33516127,0,mass_blind,total_mass < 35,L4 eligible,aggregate_threshold,high,"Current state already satisfies real mass-collapse clause, but total_mass is absent from 18.0 projection."
baseline,W5_monoculture_shock,action_channel_containment,9604,30,0,0,1,mass,30,mass,"(5,0)",5,0,SAFE,0.99976279,0,18.33006676,0.99928212,0.1229597,0.19621202,6,4,19,4,27,0.99977144,0.99955117,0,1.60824788,0.66666667,0.00015072,0.00050821,-9.935e-05,2.55e-05,0.85841522,0.63468238,4,0.17821899,0.02728246,0.33523019,0,mass_blind,total_mass < 35,L4 eligible,aggregate_threshold,high,"Current state already satisfies real mass-collapse clause, but total_mass is absent from 18.0 projection."
baseline,W5_monoculture_shock,action_channel_containment,9604,31,0,0,1,mass,31,mass,"(6,0)",6,0,SAFE,0.99976771,0,17.76686573,0.99925016,0.12932938,0.19967607,5,4,17,4,28,0.99974827,0.99934265,0,1.30211412,0.66666667,0.00013653,0.0005126,-0.00032876,-6.167e-05,0.8585338,0.6029817,4,0.17829352,0.02728532,0.33532728,0,mass_blind,total_mass < 35,L4 eligible,aggregate_threshold,high,"Current state already satisfies real mass-collapse clause, but total_mass is absent from 18.0 projection."
baseline,W5_monoculture_shock,action_channel_containment,9604,32,0,0,1,mass,32,mass,"(6,0)",6,0,SAFE,0.99976734,0,17.53058665,0.99921639,0.13592908,0.20354735,4,4,16,4,29,0.9997563,0.99931211,0,1.06913109,0.66666667,0.00019001,0.00051931,-1.145e-05,2.138e-05,0.85864047,0.59108603,4,0.17830455,0.0272821,0.33532432,0,mass_blind,total_mass < 35,L4 eligible,aggregate_threshold,high,"Current state already satisfies real mass-collapse clause, but total_mass is absent from 18.0 projection."
baseline,W5_monoculture_shock,action_channel_containment,9604,33,0,0,1,mass,33,mass,"(6,0)",6,0,SAFE,0.99975204,0,17.5865639,0.99918084,0.14198471,0.20721177,4,4,16,4,30,0.99976279,0.99928212,0,1.06931392,0.66666667,0.00019197,0.00049716,-1.786e-05,1.726e-05,0.85874503,0.58434346,4,0.17832164,0.02728245,0.33535533,0,mass_blind,total_mass < 35,L4 eligible,aggregate_threshold,high,"Current state already satisfies real mass-collapse clause, but total_mass is absent from 18.0 projection."
baseline,W5_monoculture_shock,action_channel_containment,9604,34,0,0,1,mass,34,mass,"(7,0)",7,0,SAFE,0.99974904,0,17.73030188,0.99914352,0.14831937,0.2110655,4,4,16,4,31,0.99976771,0.99925016,0,1.06976111,0.66666667,0.00019427,0.00047871,-2.372e-05,1.311e-05,0.85884767,0.57712952,4,0.1783381,0.02728277,0.33538582,0,mass_blind,total_mass < 35,L4 eligible,aggregate_threshold,high,"Current state already satisfies real mass-collapse clause, but total_mass is absent from 18.0 projection."
baseline,W5_monoculture_shock,action_channel_containment,9604,35,0,0,1,mass,35,mass,"(7,0)",7,0,SAFE,0.99974492,0,17.95405268,0.99910441,0.15474743,0.2149904,4,4,16,4,32,0.99976734,0.99921639,0,1.06982732,0.66666667,0.00022045,0.00046725,-4.64e-05,-9.8e-07,0.85894856,0.55838627,4,0.17834326,0.02728334,0.3354175,0,mass_blind,total_mass < 35,L4 eligible,aggregate_threshold,high,"Current state already satisfies real mass-collapse clause, but total_mass is absent from 18.0 projection."
baseline,W5_monoculture_shock,action_channel_containment,9604,36,0,0,1,mass,36,mass,"(7,0)",7,0,SAFE,0.99973978,0,18.25237858,0.99906346,0.16110341,0.21888157,4,4,16,4,33,0.99975204,0.99918084,0,1.06992987,0.66666667,0.00022849,0.00047684,-0.00023578,-4.073e-05,0.85904788,0.53295171,4,0.17840028,0.02728398,0.33546132,0,mass_blind,total_mass < 35,L4 eligible,aggregate_threshold,high,"Current state already satisfies real mass-collapse clause, but total_mass is absent from 18.0 projection."
baseline,W5_monoculture_shock,action_channel_containment,9604,37,0,0,1,mass,37,mass,"(7,0)",7,0,SAFE,0.99973368,0,18.62107794,0.99902064,0.16725266,0.22265364,4,4,16,4,34,0.99974904,0.99914352,0,1.0700286,0.66666667,0.00021368,0.00048945,-7.895e-05,-7.98e-06,0.85914577,0.52121052,4,0.17838301,0.02728145,0.33540295,0,mass_blind,total_mass < 35,L4 eligible,aggregate_threshold,high,"Current state already satisfies real mass-collapse clause, but total_mass is absent from 18.0 projection."
baseline,W5_monoculture_shock,action_channel_containment,9604,38,0,0,1,mass,38,mass,"(8,0)",8,0,SAFE,0.99972667,0,19.0182605,0.99897588,0.17367229,0.22730589,4,4,16,4,35,0.99974492,0.99910441,0,1.07005958,0.66666667,0.00020105,0.00049121,-8.391e-05,-1.097e-05,0.85924235,0.51532756,4,0.17839223,0.02728046,0.33539172,0,mass_blind,total_mass < 35,L4 eligible,aggregate_threshold,high,"Current state already satisfies real mass-collapse clause, but total_mass is absent from 18.0 projection."
baseline,W5_monoculture_shock,action_channel_containment,9604,39,0,0,1,mass,39,mass,"(8,0)",8,0,SAFE,0.9997189,0,19.50124835,0.99892913,0.1794162,0.23110393,4,4,16,4,36,0.99973978,0.99906346,0,1.07040171,0.66666667,0.00019033,0.00049541,-8.841e-05,-1.369e-05,0.85933784,0.51252702,4,0.17840186,0.02727951,0.33538148,0,mass_blind,total_mass < 35,L4 eligible,aggregate_threshold,high,"Current state already satisfies real mass-collapse clause, but total_mass is absent from 18.0 projection."
baseline,W5_monoculture_shock,action_channel_containment,9604,40,0,0,1,mass,40,mass,"(8,0)",8,0,SAFE,0.99971033,0,19.91473171,0.99888031,0.18689985,0.23588683,4,4,16,4,37,0.99973368,0.99902064,0,1.07029808,0.66666667,0.00018132,0.00050184,-9.281e-05,-1.623e-05,0.85943231,0.51156766,4,0.17841197,0.02727859,0.33537231,0,mass_blind,total_mass < 35,L4 eligible,aggregate_threshold,high,"Current state already satisfies real mass-collapse clause, but total_mass is absent from 18.0 projection."
baseline,W5_monoculture_shock,action_channel_containment,9604,41,0,0,1,mass,41,mass,"(8,0)",8,0,SAFE,0.9997028,0,20.47789697,0.99882935,0.19252963,0.23918124,4,4,16,4,38,0.99972667,0.99897588,0,1.07035337,0.66666667,0.00017384,0.00051034,-9.725e-05,-1.866e-05,0.91988235,0.52378724,4,0.17842258,0.02727769,0.33536444,0,mass_blind,total_mass < 35,L4 eligible,aggregate_threshold,high,"Current state already satisfies real mass-collapse clause, but total_mass is absent from 18.0 projection."
baseline,W5_monoculture_shock,action_channel_containment,9604,42,0,0,1,mass,42,mass,"(9,0)",9,0,SAFE,0.99969339,0,21.16157755,0.99877618,0.19666476,0.24159544,4,4,16,4,39,0.9997189,0.99892913,0,1.07041117,0.66666667,0.00016712,0.00052055,-0.00010178,-2.068e-05,0.92000612,0.53020096,4,0.17843341,0.02727678,0.33535581,0,mass_blind,total_mass < 35,L4 eligible,aggregate_threshold,high,"Current state already satisfies real mass-collapse clause, but total_mass is absent from 18.0 projection."
baseline,W5_monoculture_shock,action_channel_containment,9604,43,0,0,1,mass,43,mass,"(9,0)",9,0,SAFE,0.9996782,0,21.9227947,0.99868199,0.20002343,0.24355532,4,4,16,4,40,0.99971033,0.99888031,0,1.07047182,0.66666667,0.00015198,0.00053258,-0.00010645,-2.28e-05,1.0,0.59397622,4,0.17844488,0.02727589,0.3353488,0,mass_blind,total_mass < 35,L4 eligible,aggregate_threshold,high,"Current state already satisfies real mass-collapse clause, but total_mass is absent from 18.0 projection."
baseline,W5_monoculture_shock,action_channel_containment,9604,44,0,0,1,mass,44,mass,"(9,0)",9,0,SAFE,0.99966346,0,22.74260508,0.99862226,0.20297708,0.24528123,4,4,16,4,41,0.9997028,0.99882935,0,1.07053546,0.66666667,0.00011733,0.00054316,-0.00011126,-2.006e-05,1.0,0.62895294,4,0.17845312,0.02727462,0.33532278,0,mass_blind,total_mass < 35,L4 eligible,aggregate_threshold,high,"Current state already satisfies real mass-collapse clause, but total_mass is absent from 18.0 projection."
baseline,W5_monoculture_shock,action_channel_containment,9604,45,0,0,1,mass,45,mass,"(9,0)",9,0,SAFE,0.99965007,0,23.61956486,0.99855981,0.20555332,0.24679143,4,4,16,4,42,0.99969339,0.99877618,0,1.07060046,0.66666667,0.00010258,0.00055613,-0.00011625,-2.504e-05,1.0,0.63595402,4,0.17846979,0.02727408,0.33533768,0,mass_blind,total_mass < 35,L4 eligible,aggregate_threshold,high,"Current state already satisfies real mass-collapse clause, but total_mass is absent from 18.0 projection."
baseline,W5_monoculture_shock,action_channel_containment,9604,46,0,0,1,mass,46,mass,"(9,0)",9,0,SAFE,0.99963585,0,24.55392691,0.99849457,0.20779041,0.24810766,4,4,16,4,43,0.9996782,0.99868199,0,1.07066927,0.66666667,9.104e-05,0.0005768,-0.00017293,-4.044e-05,1.0,0.63393137,4,0.17849896,0.02727339,0.3353409,0,mass_blind,total_mass < 35,L4 eligible,aggregate_threshold,high,"Current state already satisfies real mass-collapse clause, but total_mass is absent from 18.0 projection."
baseline,W5_monoculture_shock,action_channel_containment,9604,47,0,0,1,mass,47,mass,"(9,0)",9,0,SAFE,0.99961423,0,25.54794349,0.99842644,0.20973389,0.2492559,4,4,16,4,44,0.99966346,0.99862226,0,1.07071873,0.66666667,8.08e-05,0.00060056,-0.00014293,-3.923e-05,1.0,0.63526314,4,0.17850846,0.02727171,0.33532288,0,mass_blind,total_mass < 35,L4 eligible,aggregate_threshold,high,"Current state already satisfies real mass-collapse clause, but total_mass is absent from 18.0 projection."
baseline,W5_monoculture_shock,action_channel_containment,9604,48,0,0,1,mass,48,mass,"(9,0)",9,0,SAFE,0.99959998,0,26.60180496,0.99835532,0.2114156,0.250252,4,4,16,4,45,0.99965007,0.99855981,0,1.07081876,0.66666667,7.172e-05,0.00062467,-0.00013588,-3.564e-05,1.0,0.63709847,4,0.17852295,0.02727111,0.33532434,0,mass_blind,total_mass < 35,L4 eligible,aggregate_threshold,high,"Current state already satisfies real mass-collapse clause, but total_mass is absent from 18.0 projection."
